ID;Player;Age;G;GS;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;eFG%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;Pos;3P Dependency;2P Dependency;FT Dependency;PTS/MP;AST/MP;TRB/MP;STL/MP;BLK/MP;AST/TOV;Rebound Ratio;PTS/FGA;FT Rate;Usage Rate;PIE
466;Omer Yurtseven;24.0;52.0;12.0;12.0;2.2;4.1;0.5;0.0;0.4;0.1;2.2;3.8;0.6;0.5;0.6;0.8;0.7;1.5;3.2;4.8;0.8;0.2;0.4;0.8;1.3;4.9;C;0.0;0.898;0.122;0.408;0.067;0.4;0.017;0.033;1.0;0.09;1.195;0.195;0.438;8.1
467;Onuralp Bitim;24.0;23.0;1.0;11.7;1.4;3.7;0.4;0.5;1.9;0.3;0.9;1.7;0.5;0.5;0.2;0.2;0.8;0.3;1.1;1.4;0.6;0.1;0.1;0.4;1.0;3.5;SG;0.429;0.514;0.057;0.299;0.051;0.12;0.009;0.009;1.5;0.061;0.946;0.054;0.358;3.0
468;Onyeka Okongwu;22.0;61.0;10.7;23.1;3.8;5.8;0.6;0.2;0.5;0.2;3.6;5.4;0.7;0.7;1.8;2.3;0.8;2.6;4.1;6.6;1.1;0.6;1.2;0.9;3.0;9.4;C;0.064;0.766;0.191;0.407;0.048;0.286;0.026;0.052;1.222;0.11;1.621;0.397;0.334;15.6
469;Orlando Robinson;22.5;33.5;4.0;11.0;1.2;2.4;0.5;0.1;0.3;0.3;1.2;2.2;0.5;0.5;0.6;0.8;0.7;1.2;2.0;3.2;0.8;0.3;0.3;0.5;1.4;3.2;C;0.094;0.75;0.187;0.291;0.073;0.291;0.027;0.027;1.6;0.096;1.333;0.333;0.296;5.9
470;Oshae Brissett;24.0;62.3;9.3;17.2;2.1;5.1;0.4;0.7;2.3;0.3;1.4;2.8;0.5;0.5;1.4;2.0;0.7;1.2;2.6;3.9;0.9;0.5;0.2;0.6;1.3;6.3;SF;0.333;0.444;0.222;0.366;0.052;0.227;0.029;0.012;1.5;0.061;1.235;0.392;0.383;7.5
471;Otto Porter Jr.;28.0;63.0;15.0;22.2;3.1;6.6;0.5;1.3;3.4;0.4;1.8;3.2;0.6;0.6;0.8;1.0;0.8;1.4;4.4;5.7;1.5;1.1;0.5;0.6;1.3;8.2;PF;0.476;0.439;0.098;0.369;0.068;0.257;0.05;0.023;2.5;0.092;1.242;0.152;0.344;12.8
472;Ousmane Dieng;19.5;36.0;0.5;12.8;1.7;4.0;0.4;0.6;2.3;0.3;1.0;1.8;0.6;0.5;0.4;0.6;0.8;0.4;1.7;2.1;1.2;0.3;0.2;0.6;0.9;4.4;SF;0.409;0.455;0.091;0.344;0.094;0.164;0.023;0.016;2.0;0.058;1.1;0.15;0.38;5.1
473;P.J. Tucker;37.2;51.2;40.5;21.0;1.4;3.0;0.4;0.6;1.7;0.4;0.7;1.4;0.4;0.5;0.3;0.4;0.9;1.2;2.5;3.6;1.0;0.6;0.2;0.5;2.0;3.6;PF;0.5;0.389;0.083;0.171;0.048;0.171;0.029;0.01;2.0;0.072;1.2;0.133;0.175;6.9
474;P.J. Washington;24.4;56.8;38.2;30.3;4.8;10.9;0.4;1.8;5.5;0.3;3.0;5.4;0.6;0.5;1.3;1.9;0.7;1.2;4.3;5.4;2.1;1.0;0.9;1.3;2.3;12.8;PF;0.422;0.469;0.102;0.422;0.069;0.178;0.033;0.03;1.615;0.097;1.174;0.174;0.43;14.3
475;Paolo Banchero;20.5;76.0;76.0;34.4;7.4;16.6;0.4;1.4;4.2;0.3;6.0;12.4;0.5;0.5;5.3;7.2;0.7;1.1;5.8;6.9;4.6;0.8;0.6;3.0;2.0;21.3;PF;0.197;0.563;0.249;0.619;0.134;0.201;0.023;0.017;1.533;0.091;1.283;0.434;0.662;20.1
476;Pascal Siakam;28.4;59.8;59.8;35.0;8.6;16.8;0.5;1.1;3.3;0.3;7.5;13.5;0.6;0.5;4.1;5.4;0.7;1.8;5.7;7.5;4.8;0.9;0.4;2.1;2.7;22.4;PF;0.147;0.67;0.183;0.64;0.137;0.214;0.026;0.011;2.286;0.125;1.333;0.321;0.608;24.4
477;Pat Connaughton;30.0;67.3;18.3;23.9;2.7;6.4;0.4;1.7;4.7;0.4;1.0;1.6;0.6;0.6;0.6;0.8;0.8;0.7;3.3;4.0;1.6;0.7;0.2;0.5;1.2;7.7;SG;0.662;0.26;0.078;0.322;0.067;0.167;0.029;0.008;3.2;0.059;1.203;0.125;0.303;9.8
478;Patrick Baldwin Jr.;20.5;34.5;3.5;10.2;1.5;3.8;0.4;0.9;2.7;0.4;0.6;1.2;0.5;0.5;0.3;0.4;0.7;0.2;2.0;2.2;0.6;0.4;0.2;0.4;1.0;4.2;SF;0.643;0.286;0.071;0.412;0.059;0.216;0.039;0.02;1.5;0.064;1.105;0.105;0.429;4.8
479;Patrick Beverley;34.3;48.3;30.6;23.9;2.3;5.6;0.4;1.1;3.2;0.3;1.2;2.4;0.5;0.5;1.0;1.2;0.7;0.7;2.9;3.7;3.2;0.8;0.6;0.9;2.4;6.6;PG;0.5;0.364;0.152;0.276;0.134;0.155;0.033;0.025;3.556;0.075;1.179;0.214;0.294;10.4
480;Patrick Williams;21.5;62.5;47.5;27.8;3.8;8.3;0.5;1.4;3.4;0.4;2.3;4.9;0.5;0.5;1.2;1.4;0.8;1.0;2.9;4.0;1.4;0.9;0.8;1.2;1.9;10.1;PF;0.416;0.455;0.119;0.363;0.05;0.144;0.032;0.029;1.167;0.062;1.217;0.169;0.364;11.2
481;Patty Mills;34.0;51.0;18.3;18.7;2.5;6.4;0.4;1.6;4.4;0.3;0.9;2.0;0.5;0.5;0.5;0.6;0.9;0.2;1.1;1.4;1.6;0.5;0.1;0.7;1.1;7.2;PG;0.667;0.25;0.069;0.385;0.086;0.075;0.027;0.005;2.286;0.025;1.125;0.094;0.394;6.0
482;Paul George;32.0;53.7;53.7;34.4;8.2;18.4;0.4;3.0;7.9;0.4;5.2;10.4;0.5;0.5;4.1;4.7;0.9;0.6;5.5;6.1;4.8;1.7;0.4;3.1;2.6;23.6;SF;0.381;0.441;0.174;0.686;0.14;0.177;0.049;0.012;1.548;0.114;1.283;0.255;0.685;22.7
483;Paul Millsap;36.0;28.5;0.5;11.4;1.4;3.5;0.4;0.2;1.1;0.2;1.1;2.4;0.5;0.4;0.5;0.7;0.7;1.2;2.4;3.6;1.0;0.2;0.4;0.6;2.0;3.4;PF;0.176;0.647;0.147;0.298;0.088;0.316;0.018;0.035;1.667;0.126;0.971;0.2;0.387;5.7
484;Paul Reed;23.0;63.0;9.3;12.7;2.1;3.8;0.6;0.1;0.3;0.3;2.0;3.5;0.6;0.6;0.5;0.7;0.6;1.7;2.4;4.1;0.7;0.8;0.7;0.6;1.9;4.9;C;0.061;0.816;0.102;0.386;0.055;0.323;0.063;0.055;1.167;0.065;1.289;0.184;0.371;8.7
485;Payton Pritchard;25.0;67.0;3.3;16.6;2.7;6.0;0.4;1.5;3.8;0.4;1.2;2.3;0.5;0.6;0.4;0.4;0.9;0.6;1.7;2.3;2.2;0.4;0.1;0.7;1.0;7.1;SG;0.634;0.338;0.056;0.428;0.133;0.139;0.024;0.006;3.143;0.034;1.183;0.067;0.414;8.1
486;Peyton Watson;20.5;51.5;3.0;13.4;2.0;4.1;0.5;0.4;1.2;0.4;1.5;2.8;0.5;0.5;0.7;1.1;0.6;0.5;1.9;2.4;0.8;0.3;0.8;0.5;1.2;5.0;SG;0.24;0.6;0.14;0.373;0.06;0.179;0.022;0.06;1.6;0.047;1.22;0.268;0.379;6.3
487;Precious Achiuwa;23.4;55.2;15.2;21.6;3.3;7.0;0.5;0.5;1.7;0.3;2.8;5.3;0.5;0.5;1.1;1.7;0.6;2.3;4.1;6.3;1.2;0.6;0.7;1.1;1.9;8.2;C;0.183;0.683;0.134;0.38;0.056;0.292;0.028;0.032;1.091;0.116;1.171;0.243;0.41;11.7
488;Quentin Grimes;22.2;53.2;27.0;21.8;2.8;6.6;0.4;1.8;4.8;0.4;1.0;1.8;0.5;0.5;0.6;0.9;0.7;0.4;1.8;2.3;1.4;0.7;0.2;0.6;1.8;7.9;SG;0.684;0.253;0.076;0.362;0.064;0.106;0.032;0.009;2.333;0.041;1.197;0.136;0.348;7.7
489;R.J. Hampton;20.8;39.5;5.0;17.6;2.3;5.6;0.4;0.9;2.6;0.4;1.4;3.0;0.5;0.5;1.2;1.7;0.7;0.4;1.8;2.2;1.5;0.6;0.2;1.0;1.2;6.8;SG;0.397;0.412;0.176;0.386;0.085;0.125;0.034;0.011;1.5;0.056;1.214;0.304;0.418;6.5
490;RJ Barrett;22.4;51.8;51.8;32.6;7.3;15.7;0.5;1.7;4.8;0.3;5.6;10.9;0.5;0.5;3.8;5.2;0.7;0.9;4.5;5.4;3.1;0.5;0.3;2.2;2.2;20.0;SF;0.255;0.56;0.19;0.613;0.095;0.166;0.015;0.009;1.409;0.104;1.274;0.331;0.619;17.3
491;Rajon Rondo;35.0;30.0;1.0;18.6;1.9;4.8;0.4;1.0;2.6;0.4;1.0;2.2;0.4;0.5;0.7;0.9;0.7;0.3;2.5;2.8;4.6;0.8;0.1;1.6;1.4;5.5;PG;0.545;0.364;0.127;0.296;0.247;0.151;0.043;0.005;2.875;0.093;1.146;0.188;0.365;9.1
492;Raul Neto;29.5;59.0;10.0;15.0;2.0;4.3;0.5;0.4;1.3;0.3;1.6;3.0;0.6;0.5;0.9;1.1;0.8;0.2;1.2;1.4;2.4;0.6;0.0;0.8;1.2;5.4;PG;0.222;0.593;0.167;0.36;0.16;0.093;0.04;0.0;3.0;0.024;1.256;0.256;0.372;6.5
493;Rayan Rupert;19.0;39.0;12.0;16.2;1.4;4.1;0.3;0.7;2.0;0.4;0.7;2.1;0.3;0.4;0.5;0.6;0.8;0.6;1.7;2.4;1.6;0.3;0.1;0.8;1.4;4.0;SG;0.525;0.35;0.125;0.247;0.099;0.148;0.019;0.006;2.0;0.059;0.976;0.146;0.319;4.7
494;Reggie Bullock;31.0;63.3;30.7;22.6;2.1;5.1;0.4;1.5;4.1;0.4;0.5;0.9;0.5;0.6;0.3;0.4;0.8;0.3;2.6;2.9;1.0;0.5;0.2;0.4;1.5;6.0;SF;0.75;0.167;0.05;0.265;0.044;0.128;0.022;0.009;2.5;0.046;1.176;0.078;0.251;7.1
495;Reggie Jackson;32.0;69.2;44.0;25.9;4.6;11.2;0.4;1.6;4.7;0.3;3.0;6.5;0.5;0.5;1.2;1.5;0.9;0.4;2.0;2.4;3.9;0.6;0.2;1.8;1.8;12.0;SG;0.4;0.5;0.1;0.463;0.151;0.093;0.023;0.008;2.167;0.035;1.071;0.134;0.527;10.4
496;Richaun Holmes;29.2;37.5;12.5;14.1;2.3;3.8;0.6;0.0;0.1;0.3;2.2;3.7;0.6;0.6;0.8;1.2;0.7;1.5;2.8;4.2;0.6;0.2;0.5;0.6;1.8;5.5;C;0.0;0.8;0.145;0.39;0.043;0.298;0.014;0.035;1.0;0.115;1.447;0.316;0.35;8.6
497;Ricky Council IV;22.0;32.0;0.0;9.0;1.7;3.5;0.5;0.4;1.0;0.4;1.3;2.5;0.5;0.5;1.7;2.2;0.7;0.4;1.0;1.4;0.5;0.3;0.0;0.2;0.5;5.4;SG;0.222;0.481;0.315;0.6;0.056;0.156;0.033;0.0;2.5;0.044;1.543;0.629;0.519;5.1
498;Ricky Rubio;31.5;33.5;5.0;22.8;3.1;8.8;0.4;1.2;3.8;0.3;1.9;5.0;0.4;0.4;1.7;2.0;0.8;0.4;2.8;3.1;5.0;1.1;0.2;1.8;1.8;9.2;PG;0.391;0.413;0.185;0.404;0.219;0.136;0.048;0.009;2.778;0.096;1.045;0.227;0.504;10.9
499;Robert Covington;31.8;40.8;15.5;21.4;2.4;5.4;0.4;1.3;3.5;0.4;1.0;1.9;0.5;0.6;0.8;1.0;0.8;0.9;3.6;4.4;1.1;1.3;1.0;0.8;2.3;6.9;PF-SF;0.565;0.29;0.116;0.322;0.051;0.206;0.061;0.047;1.375;0.11;1.278;0.185;0.31;10.8
500;Robert Williams;24.5;48.0;40.5;26.6;4.0;5.4;0.7;0.0;0.0;0.0;4.0;5.4;0.7;0.7;0.9;1.4;0.7;3.4;5.6;9.0;1.7;0.8;1.8;1.0;2.0;9.0;C;0.0;0.889;0.1;0.338;0.064;0.338;0.03;0.068;1.7;0.188;1.667;0.259;0.264;19.4
501;Robin Lopez;33.5;36.5;5.5;12.6;2.2;3.8;0.6;0.1;0.2;0.4;2.1;3.6;0.6;0.6;0.6;1.0;0.7;1.2;1.2;2.4;1.0;0.1;0.4;1.0;1.5;5.0;C;0.06;0.84;0.12;0.397;0.079;0.19;0.008;0.032;1.0;0.066;1.316;0.263;0.416;5.9
502;Rodney Hood;29.0;45.5;0.0;14.2;1.2;3.2;0.4;0.6;2.0;0.3;0.6;1.3;0.4;0.5;0.3;0.4;0.9;0.3;1.3;1.6;0.8;0.3;0.1;0.2;0.6;3.2;SF-SG;0.562;0.375;0.094;0.225;0.056;0.113;0.021;0.007;4.0;0.035;1.0;0.125;0.252;3.7
503;Rodney McGruder;30.5;41.5;7.0;15.6;1.9;4.6;0.4;1.2;3.0;0.4;0.8;1.6;0.4;0.6;0.5;0.6;0.8;0.6;1.6;2.2;0.9;0.4;0.0;0.4;1.2;5.6;SG;0.643;0.286;0.089;0.359;0.058;0.141;0.026;0.0;2.25;0.053;1.217;0.13;0.337;5.9
504;Romeo Langford;22.3;45.0;10.3;17.4;2.1;4.7;0.4;0.6;1.7;0.3;1.5;3.0;0.5;0.5;0.6;1.0;0.6;0.9;1.5;2.5;0.7;0.5;0.3;0.5;1.2;5.4;SG;0.333;0.556;0.111;0.31;0.04;0.144;0.029;0.017;1.4;0.053;1.149;0.213;0.324;5.8
505;Royce O'Neale;29.4;62.2;31.6;27.4;2.8;6.8;0.4;1.9;5.1;0.4;0.9;1.7;0.5;0.5;0.4;0.6;0.7;0.8;4.1;4.9;2.9;0.9;0.5;1.0;2.4;7.9;SF;0.722;0.228;0.051;0.288;0.106;0.179;0.033;0.018;2.9;0.079;1.162;0.088;0.294;11.9
506;Rudy Gay;35.5;55.5;0.5;16.8;2.4;6.0;0.4;1.0;3.0;0.3;1.5;3.0;0.5;0.5;1.0;1.2;0.8;0.8;2.8;3.6;1.0;0.4;0.3;0.8;1.4;6.6;PF;0.455;0.455;0.152;0.393;0.06;0.214;0.024;0.018;1.25;0.065;1.1;0.2;0.436;7.3
507;Rudy Gobert;30.0;70.7;70.7;32.3;5.3;7.9;0.7;0.0;0.0;0.0;5.3;7.8;0.7;0.7;3.7;5.6;0.7;3.6;9.5;13.1;1.2;0.7;1.9;1.7;2.9;14.3;C;0.0;0.741;0.259;0.443;0.037;0.406;0.022;0.059;0.706;0.185;1.81;0.709;0.373;25.0
508;Rui Hachimura;24.0;47.2;14.0;23.9;4.7;9.4;0.5;1.0;2.8;0.4;3.6;6.6;0.6;0.6;1.4;1.8;0.7;0.8;3.5;4.3;1.0;0.4;0.4;0.8;1.2;11.7;PF;0.256;0.615;0.12;0.49;0.042;0.18;0.017;0.017;1.25;0.091;1.245;0.191;0.46;11.9
509;Russell Westbrook;34.0;58.4;27.4;29.0;5.8;13.1;0.4;1.0;3.4;0.3;4.8;9.7;0.5;0.5;2.6;4.0;0.7;1.3;4.5;5.9;6.8;1.0;0.4;3.3;2.3;15.4;PG;0.195;0.623;0.169;0.531;0.234;0.203;0.034;0.014;2.061;0.099;1.176;0.305;0.626;17.4
510;Ryan Arcidiacono;28.5;20.0;2.0;5.4;0.2;1.1;0.1;0.2;0.8;0.2;0.0;0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.6;0.6;0.7;0.2;0.0;0.2;0.6;0.6;PG;1.0;0.0;0.0;0.111;0.13;0.111;0.037;0.0;3.5;0.03;0.545;0.0;0.241;1.0
511;Saben Lee;23.0;27.2;0.5;13.7;1.7;4.2;0.4;0.4;1.2;0.3;1.3;3.0;0.4;0.4;1.6;2.1;0.8;0.5;1.4;1.9;2.4;0.7;0.1;0.8;1.1;5.2;PG;0.231;0.5;0.308;0.38;0.175;0.139;0.051;0.007;3.0;0.07;1.238;0.5;0.432;6.5
512;Saddiq Bey;23.0;59.8;41.4;29.5;4.7;11.4;0.4;2.1;5.8;0.4;2.7;5.5;0.5;0.5;2.5;2.9;0.8;1.6;3.6;5.2;1.8;0.9;0.2;0.9;1.6;14.0;SF;0.45;0.386;0.179;0.475;0.061;0.176;0.031;0.007;2.0;0.087;1.228;0.254;0.46;14.1
513;Sam Hauser;25.0;61.7;7.0;14.7;2.1;4.7;0.5;1.7;3.9;0.4;0.5;0.7;0.6;0.6;0.1;0.1;0.5;0.4;2.0;2.4;0.8;0.3;0.2;0.3;0.9;6.0;SF;0.85;0.167;0.017;0.408;0.054;0.163;0.02;0.014;2.667;0.039;1.277;0.021;0.343;6.8
514;Sam Merrill;27.0;61.0;1.0;17.5;2.6;6.4;0.4;2.3;5.8;0.4;0.2;0.6;0.4;0.6;0.4;0.5;0.9;0.4;1.6;2.0;1.8;0.3;0.1;0.3;1.2;8.0;SG;0.862;0.05;0.05;0.457;0.103;0.114;0.017;0.006;6.0;0.033;1.25;0.078;0.395;8.0
515;Sandro Mamukelashvili;23.0;38.5;3.8;11.0;1.5;3.5;0.4;0.5;1.6;0.3;1.0;1.9;0.5;0.5;0.6;0.8;0.7;1.1;1.9;3.0;0.9;0.2;0.2;0.5;0.9;4.1;PF;0.366;0.488;0.146;0.373;0.082;0.273;0.018;0.018;1.8;0.078;1.171;0.229;0.396;5.7
516;Santi Aldama;22.0;56.7;18.3;19.9;3.0;6.7;0.4;1.0;3.3;0.3;1.9;3.4;0.6;0.5;1.0;1.4;0.7;1.1;3.3;4.4;1.4;0.5;0.6;0.8;1.5;7.9;PF;0.38;0.481;0.127;0.397;0.07;0.221;0.025;0.03;1.75;0.078;1.179;0.209;0.408;9.9
517;Sasha Vezenkov;28.0;42.0;0.0;12.2;2.0;4.5;0.4;1.1;2.9;0.4;0.9;1.7;0.5;0.6;0.3;0.4;0.8;0.7;1.6;2.3;0.5;0.5;0.2;0.3;1.0;5.4;PF;0.611;0.333;0.056;0.443;0.041;0.189;0.041;0.016;1.667;0.055;1.2;0.089;0.408;6.0
518;Scoot Henderson;19.0;62.0;32.0;28.5;5.0;12.9;0.4;1.4;4.3;0.3;3.5;8.5;0.4;0.4;2.7;3.3;0.8;0.9;2.3;3.1;5.4;0.8;0.2;3.4;3.1;14.0;PG;0.3;0.5;0.193;0.491;0.189;0.109;0.028;0.007;1.588;0.052;1.085;0.256;0.623;11.7
519;Scottie Barnes;21.0;70.3;70.0;35.0;6.6;13.8;0.5;1.1;3.5;0.3;5.5;10.4;0.5;0.5;2.6;3.4;0.8;2.4;5.0;7.4;4.8;1.2;1.0;2.2;2.3;16.8;PF;0.196;0.655;0.155;0.48;0.137;0.211;0.034;0.029;2.182;0.105;1.217;0.246;0.5;21.0
520;Scotty Pippen Jr.;23.0;21.0;16.0;25.1;4.8;9.7;0.5;1.4;3.4;0.4;3.3;6.2;0.5;0.6;2.0;2.6;0.7;1.0;2.1;3.2;4.7;1.7;0.5;2.7;2.9;12.9;PG;0.326;0.512;0.155;0.514;0.187;0.127;0.068;0.02;1.741;0.148;1.33;0.268;0.54;14.7
521;Semi Ojeleye;27.0;25.0;0.0;14.4;1.0;3.4;0.3;0.6;1.9;0.3;0.4;1.6;0.3;0.4;0.6;0.8;0.8;1.1;1.6;2.7;0.3;0.2;0.2;0.3;1.2;3.1;PF;0.581;0.258;0.194;0.215;0.021;0.188;0.014;0.014;1.0;0.108;0.912;0.235;0.281;3.6
522;Serge Ibaka;32.0;44.5;11.0;15.8;2.7;5.5;0.5;0.7;1.8;0.4;2.0;3.6;0.6;0.6;0.6;0.8;0.7;1.1;3.3;4.4;1.0;0.2;0.6;0.8;1.8;6.7;C-PF;0.313;0.597;0.09;0.424;0.063;0.278;0.013;0.038;1.25;0.099;1.218;0.145;0.421;9.1
523;Seth Curry;32.0;50.0;24.6;23.0;3.6;7.8;0.4;1.6;4.0;0.4;2.1;3.9;0.5;0.5;0.9;1.0;0.9;0.3;1.9;2.2;2.2;0.6;0.1;1.1;1.6;9.7;SG;0.495;0.433;0.093;0.422;0.096;0.096;0.026;0.004;2.0;0.044;1.244;0.128;0.406;9.4
524;Shaedon Sharpe;19.5;56.0;20.0;27.6;4.6;10.8;0.4;1.6;4.6;0.3;3.1;6.2;0.5;0.5;2.0;2.5;0.8;1.0;3.0;4.0;2.0;0.7;0.4;1.6;2.2;12.9;SG;0.372;0.481;0.155;0.467;0.072;0.145;0.025;0.014;1.25;0.071;1.194;0.231;0.489;11.7
525;Shai Gilgeous-Alexander;24.0;66.3;66.3;34.7;9.8;19.6;0.5;1.3;3.8;0.3;8.6;15.8;0.5;0.5;7.8;8.9;0.9;0.8;4.3;5.1;5.9;1.6;0.9;2.6;2.6;28.7;PG;0.136;0.599;0.272;0.827;0.17;0.147;0.046;0.026;2.269;0.077;1.464;0.454;0.753;28.7
526;Shake Milton;26.2;54.2;4.2;16.8;2.4;5.6;0.4;0.6;1.8;0.3;1.8;3.8;0.5;0.5;1.0;1.2;0.8;0.4;1.6;2.0;2.1;0.4;0.2;0.8;1.4;6.4;PG;0.281;0.562;0.156;0.381;0.125;0.119;0.024;0.012;2.625;0.037;1.143;0.214;0.412;6.9
527;Simone Fontecchio;27.7;56.0;27.7;20.9;3.1;7.2;0.4;1.7;4.5;0.4;1.4;2.7;0.5;0.5;0.7;0.9;0.8;0.9;2.1;3.0;1.3;0.5;0.3;0.9;1.5;8.6;SF;0.593;0.326;0.081;0.411;0.062;0.144;0.024;0.014;1.444;0.054;1.194;0.125;0.407;8.5
528;Skylar Mays;25.3;29.0;5.0;12.1;1.8;4.4;0.4;0.5;1.5;0.3;1.3;2.8;0.5;0.5;0.4;0.5;0.8;0.3;1.0;1.3;2.1;0.5;0.1;0.6;0.7;4.4;SG;0.341;0.591;0.091;0.364;0.174;0.107;0.041;0.008;3.5;0.045;1.0;0.114;0.431;5.1
529;Spencer Dinwiddie;29.0;49.3;40.4;30.6;4.5;10.7;0.4;1.8;5.2;0.4;2.7;5.5;0.5;0.5;2.9;3.6;0.8;0.4;2.9;3.4;5.4;0.7;0.3;1.5;2.1;13.7;PG;0.394;0.394;0.212;0.448;0.176;0.111;0.023;0.01;3.6;0.067;1.28;0.336;0.45;15.0
530;Stanley Johnson;25.5;39.0;13.5;19.2;2.3;4.6;0.5;0.6;1.8;0.4;1.7;2.8;0.6;0.6;1.0;1.4;0.7;0.7;2.4;3.2;2.0;0.7;0.2;0.9;2.0;6.2;PF;0.29;0.548;0.161;0.323;0.104;0.167;0.036;0.01;2.222;0.079;1.348;0.304;0.319;8.6
531;Stanley Umude;24.0;24.0;2.0;12.8;1.5;3.5;0.4;1.0;2.2;0.5;0.5;1.3;0.4;0.6;1.2;1.3;0.9;0.3;1.8;2.1;0.5;0.3;0.3;0.6;1.7;5.3;SG;0.566;0.189;0.226;0.414;0.039;0.164;0.023;0.023;0.833;0.088;1.514;0.371;0.365;5.8
532;Stephen Curry;34.0;64.7;64.7;34.0;9.1;19.6;0.5;4.7;11.6;0.4;4.3;8.0;0.5;0.6;4.3;4.7;0.9;0.6;4.7;5.3;5.9;1.0;0.4;3.1;1.9;27.1;PG;0.52;0.317;0.159;0.797;0.174;0.156;0.029;0.012;1.903;0.082;1.383;0.24;0.728;25.7
533;Sterling Brown;26.0;49.0;3.0;12.8;1.2;3.2;0.4;0.6;1.9;0.3;0.6;1.3;0.5;0.5;0.3;0.3;0.9;0.5;2.5;3.0;0.7;0.3;0.1;0.5;1.1;3.3;SG;0.545;0.364;0.091;0.258;0.055;0.234;0.023;0.008;1.4;0.061;1.031;0.094;0.299;4.9
534;Steven Adams;28.5;59.0;58.5;26.6;3.2;5.7;0.6;0.0;0.0;0.0;3.2;5.6;0.6;0.6;1.2;2.8;0.5;4.8;6.0;10.8;2.8;0.9;1.0;1.7;2.2;7.8;C;0.0;0.821;0.154;0.293;0.105;0.406;0.034;0.038;1.647;0.183;1.368;0.491;0.325;17.5
535;Svi Mykhailiuk;25.0;43.0;5.0;12.5;1.8;4.3;0.4;1.0;2.7;0.4;0.8;1.6;0.5;0.5;0.5;0.7;0.7;0.4;1.2;1.5;1.1;0.4;0.1;0.6;0.7;5.2;SF;0.577;0.308;0.096;0.416;0.088;0.12;0.032;0.008;1.833;0.037;1.209;0.163;0.417;5.1
536;T.J. McConnell;30.0;57.7;6.0;20.9;4.0;7.7;0.5;0.3;0.9;0.4;3.7;6.8;0.5;0.5;0.7;0.9;0.8;0.6;2.4;3.0;5.2;1.1;0.2;1.5;1.5;9.1;PG;0.099;0.813;0.077;0.435;0.249;0.144;0.053;0.01;3.467;0.052;1.182;0.117;0.459;13.2
537;T.J. Warren;29.0;34.0;0.0;17.6;3.5;7.0;0.5;0.6;1.7;0.3;3.0;5.3;0.6;0.5;0.8;1.0;0.8;0.6;2.3;2.8;1.0;0.6;0.3;0.6;1.6;8.5;PF-SF;0.212;0.706;0.094;0.483;0.057;0.159;0.034;0.017;1.667;0.085;1.214;0.143;0.457;9.0
538;Taj Gibson;37.0;40.3;2.3;12.7;1.3;2.6;0.5;0.2;0.6;0.3;1.1;2.0;0.5;0.5;0.5;0.7;0.8;1.0;1.7;2.7;0.6;0.3;0.5;0.4;2.0;3.2;C;0.188;0.688;0.156;0.252;0.047;0.213;0.024;0.039;1.5;0.067;1.231;0.269;0.26;5.4
539;Talen Horton-Tucker;22.0;58.7;16.7;21.7;3.8;9.2;0.4;1.0;3.2;0.3;2.8;5.9;0.5;0.5;1.8;2.3;0.8;0.5;2.4;2.9;3.3;0.8;0.4;1.5;2.0;10.3;SG;0.291;0.544;0.175;0.475;0.152;0.134;0.037;0.018;2.2;0.049;1.12;0.25;0.54;10.3
540;Tari Eason;21.5;52.0;2.5;21.6;3.8;8.3;0.5;0.8;2.2;0.4;3.0;6.2;0.5;0.5;1.2;1.6;0.7;2.2;4.3;6.5;1.2;1.3;0.8;1.0;2.3;9.6;PF;0.25;0.625;0.125;0.444;0.056;0.301;0.06;0.037;1.2;0.125;1.157;0.193;0.463;13.5
541;Taurean Prince;28.0;67.0;20.3;22.1;3.0;6.7;0.5;1.5;3.8;0.4;1.5;2.8;0.5;0.6;0.9;1.2;0.8;0.3;2.3;2.6;1.4;0.6;0.3;1.0;2.0;8.4;PF;0.536;0.357;0.107;0.38;0.063;0.118;0.027;0.014;1.4;0.039;1.254;0.179;0.372;8.3
542;Taylor Hendricks;20.0;40.0;23.0;21.4;2.7;6.0;0.4;1.3;3.5;0.4;1.4;2.5;0.6;0.6;0.6;0.7;0.8;1.2;3.5;4.6;0.8;0.7;0.8;0.7;1.9;7.3;PF;0.534;0.384;0.082;0.341;0.037;0.215;0.033;0.037;1.143;0.118;1.217;0.117;0.327;10.2
543;Terance Mann;26.0;79.0;46.7;25.6;3.6;7.2;0.5;0.9;2.6;0.4;2.7;4.6;0.6;0.6;1.3;1.6;0.8;1.2;2.9;4.0;2.2;0.6;0.3;0.9;2.0;9.5;SF;0.284;0.568;0.137;0.371;0.086;0.156;0.023;0.012;2.444;0.052;1.319;0.222;0.344;11.9
544;Terence Davis;24.5;47.0;8.0;15.5;3.1;7.3;0.4;1.5;4.4;0.3;1.6;2.9;0.5;0.5;0.8;1.1;0.8;0.4;2.3;2.7;1.2;0.8;0.3;1.0;2.0;8.6;SG;0.523;0.372;0.093;0.555;0.077;0.174;0.052;0.019;1.2;0.057;1.178;0.151;0.567;8.1
